chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
193.4714,411.964,749.2848,914.9702,1260.78,917.312,7679.0,9704.0,8534.0,8718.0,5524.0,2644.0,33.0,66.0,120.0,152.0,218.0,150.0,186.0,464.0,678.0,788.0,714.0,660.0,13.2572,32.872,51.1484,67.5832,70.0226,52.5282,193.4714,411.964,749.2848,914.9702,1260.78,917.312,7679.0,9704.0,8534.0,8718.0,5524.0,2644.0,33.0,66.0,120.0,152.0,218.0,150.0,186.0,464.0,678.0,788.0,714.0,660.0,13.2572,32.872,51.1484,67.5832,70.0226,52.5282,193.4714,411.964,749.2848,914.9702,1260.78,917.312,7679.0,9704.0,8534.0,8718.0,5524.0,2644.0,33.0,66.0,120.0,152.0,218.0,150.0,186.0,464.0,678.0,788.0,714.0,660.0,13.2572,32.872,51.1484,67.5832,70.0226,52.5282,0.8453,9.9,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[N+]C)([Br])[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1
168.3542,346.824,592.8228,835.7814,1162.608,748.065,8857.0,15962.0,12866.0,9428.0,5518.0,2460.0,30.0,60.0,108.0,146.0,212.0,126.0,168.0,428.0,648.0,746.0,630.0,498.0,13.8532,35.7524,57.4746,69.718,69.5346,44.1552,168.3542,346.824,592.8228,835.7814,1162.608,748.065,8857.0,15962.0,12866.0,9428.0,5518.0,2460.0,30.0,60.0,108.0,146.0,212.0,126.0,168.0,428.0,648.0,746.0,630.0,498.0,13.8532,35.7524,57.4746,69.718,69.5346,44.1552,168.3542,346.824,592.8228,835.7814,1162.608,748.065,8857.0,15962.0,12866.0,9428.0,5518.0,2460.0,30.0,60.0,108.0,146.0,212.0,126.0,168.0,428.0,648.0,746.0,630.0,498.0,13.8532,35.7524,57.4746,69.718,69.5346,44.1552,0.9379,8.8,[Ir]([As+](C)(C)C)([p+]1ccccc1)(C#[N+][H])([Br])[H],ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1
198.0142,391.326,723.684,1021.3968,1680.549,1064.07,6819.0,8584.0,9298.0,6956.0,3318.0,1572.0,35.0,68.0,132.0,172.0,296.0,180.0,200.0,504.0,772.0,944.0,890.0,756.0,12.9457,34.948,56.8282,74.2688,79.118,54.978,198.0142,391.326,723.684,1021.3968,1680.549,1064.07,6819.0,8584.0,9298.0,6956.0,3318.0,1572.0,35.0,68.0,132.0,172.0,296.0,180.0,200.0,504.0,772.0,944.0,890.0,756.0,12.9457,34.948,56.8282,74.2688,79.118,54.978,198.0142,391.326,723.684,1021.3968,1680.549,1064.07,6819.0,8584.0,9298.0,6956.0,3318.0,1572.0,35.0,68.0,132.0,172.0,296.0,180.0,200.0,504.0,772.0,944.0,890.0,756.0,12.9457,34.948,56.8282,74.2688,79.118,54.978,0.9883,14.0,[Ir]([P+](C)(C)C)([P+](C)(C)C)(C#[N+]C)(F)[H],ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1
230.4743,488.187,842.5922,1189.8564,1641.842,1954.984,6779.0,7024.0,9244.0,9548.0,6444.0,3468.0,41.0,82.0,148.0,210.0,286.0,346.0,230.0,594.0,890.0,1178.0,1306.0,1160.0,15.5748,40.5622,64.3982,87.3224,103.1106,100.3708,230.4743,488.187,842.5922,1189.8564,1641.842,1954.984,6779.0,7024.0,9244.0,9548.0,6444.0,3468.0,41.0,82.0,148.0,210.0,286.0,346.0,230.0,594.0,890.0,1178.0,1306.0,1160.0,15.5748,40.5622,64.3982,87.3224,103.1106,100.3708,230.4743,488.187,842.5922,1189.8564,1641.842,1954.984,6779.0,7024.0,9244.0,9548.0,6444.0,3468.0,41.0,82.0,148.0,210.0,286.0,346.0,230.0,594.0,890.0,1178.0,1306.0,1160.0,15.5748,40.5622,64.3982,87.3224,103.1106,100.3708,0.9319,5.9,[Ir]([P+](CC)(CC)CC)([n+]1ccccc1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
276.6787,556.872,1047.149,1537.5528,2290.827,2890.65,7023.0,9052.0,10604.0,12028.0,8172.0,4188.0,49.0,96.0,190.0,272.0,390.0,504.0,286.0,748.0,1124.0,1556.0,1812.0,1656.0,17.1127,46.0052,76.926,108.2656,136.269,134.0724,276.6787,556.872,1047.149,1537.5528,2290.827,2890.65,7023.0,9052.0,10604.0,12028.0,8172.0,4188.0,49.0,96.0,190.0,272.0,390.0,504.0,286.0,748.0,1124.0,1556.0,1812.0,1656.0,17.1127,46.0052,76.926,108.2656,136.269,134.0724,276.6787,556.872,1047.149,1537.5528,2290.827,2890.65,7023.0,9052.0,10604.0,12028.0,8172.0,4188.0,49.0,96.0,190.0,272.0,390.0,504.0,286.0,748.0,1124.0,1556.0,1812.0,1656.0,17.1127,46.0052,76.926,108.2656,136.269,134.0724,0.9862,13.4,[Ir]([P+](CC)(CC)CC)([P+](CC)(CC)CC)(C#[O+])(F)[H],ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_fluoride_1_smi1_1_s_1
182.1288,375.3654,627.56,821.0956,877.4118,876.8860000000002,6663.0,5618.0,9218.0,6956.0,4666.0,2554.0,26.0,54.0,90.0,120.0,128.0,124.0,144.0,370.0,542.0,582.0,530.0,400.0,12.2634,29.9438,46.377,54.1148,54.0948,46.1904,182.1288,375.3654,627.56,821.0956,877.4118,876.8860000000002,6663.0,5618.0,9218.0,6956.0,4666.0,2554.0,26.0,54.0,90.0,120.0,128.0,124.0,144.0,370.0,542.0,582.0,530.0,400.0,12.2634,29.9438,46.377,54.1148,54.0948,46.1904,182.1288,375.3654,627.56,821.0956,877.4118,876.8860000000002,6663.0,5618.0,9218.0,6956.0,4666.0,2554.0,26.0,54.0,90.0,120.0,128.0,124.0,144.0,370.0,542.0,582.0,530.0,400.0,12.2634,29.9438,46.377,54.1148,54.0948,46.1904,0.9297,11.0,[Ir]([n+]1ccncc1)(n1ccnc1)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1
187.3613,391.651,676.2846,879.3172,1240.0746,1012.6104,7555.0,10204.0,9836.0,8120.0,4504.0,2338.0,32.0,64.0,116.0,148.0,216.0,164.0,180.0,454.0,678.0,780.0,734.0,650.0,13.2544,34.5668,54.3448,65.9264,69.6648,56.0512,187.3613,391.651,676.2846,879.3172,1240.0746,1012.6104,7555.0,10204.0,9836.0,8120.0,4504.0,2338.0,32.0,64.0,116.0,148.0,216.0,164.0,180.0,454.0,678.0,780.0,734.0,650.0,13.2544,34.5668,54.3448,65.9264,69.6648,56.0512,187.3613,391.651,676.2846,879.3172,1240.0746,1012.6104,7555.0,10204.0,9836.0,8120.0,4504.0,2338.0,32.0,64.0,116.0,148.0,216.0,164.0,180.0,454.0,678.0,780.0,734.0,650.0,13.2544,34.5668,54.3448,65.9264,69.6648,56.0512,0.917,8.2,[Ir]([As+](C)(C)C)(n1ccnc1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
186.4777,392.9234,650.15,856.2284,944.1358,935.5126,6637.0,5608.0,9072.0,7076.0,4494.0,2688.0,28.0,58.0,96.0,130.0,142.0,138.0,154.0,396.0,584.0,638.0,598.0,488.0,12.5972,31.161,48.2324,56.9802,57.3726,50.851000000000006,186.4777,392.9234,650.15,856.2284,944.1358,935.5126,6637.0,5608.0,9072.0,7076.0,4494.0,2688.0,28.0,58.0,96.0,130.0,142.0,138.0,154.0,396.0,584.0,638.0,598.0,488.0,12.5972,31.161,48.2324,56.9802,57.3726,50.851000000000006,186.4777,392.9234,650.15,856.2284,944.1358,935.5126,6637.0,5608.0,9072.0,7076.0,4494.0,2688.0,28.0,58.0,96.0,130.0,142.0,138.0,154.0,396.0,584.0,638.0,598.0,488.0,12.5972,31.161,48.2324,56.9802,57.3726,50.851000000000006,0.9798,8.6,[Ir](n1ccnc1)([n+]1ccccc1)(C#[N+][H])([N+](=O)([O-]))[H],ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
171.5678,371.27,608.452,777.492,838.668,794.3286,6753.0,6872.0,7082.0,7092.0,5168.0,2352.0,28.0,58.0,94.0,126.0,140.0,132.0,152.0,384.0,556.0,634.0,578.0,476.0,12.7391,31.6662,46.7906,56.556,55.8514,46.3812,171.5678,371.27,608.452,777.492,838.668,794.3286,6753.0,6872.0,7082.0,7092.0,5168.0,2352.0,28.0,58.0,94.0,126.0,140.0,132.0,152.0,384.0,556.0,634.0,578.0,476.0,12.7391,31.6662,46.7906,56.556,55.8514,46.3812,171.5678,371.27,608.452,777.492,838.668,794.3286,6753.0,6872.0,7082.0,7092.0,5168.0,2352.0,28.0,58.0,94.0,126.0,140.0,132.0,152.0,384.0,556.0,634.0,578.0,476.0,12.7391,31.6662,46.7906,56.556,55.8514,46.3812,0.8695,12.6,[Ir]([n+]1ccncc1)([n+]1ccccc1)(C#[N+][H])(S)[H],ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1
177.9228,379.634,666.6510000000002,880.913,1238.828,893.8196,6685.0,6716.0,7786.0,6538.0,3860.0,1694.0,30.0,60.0,106.0,146.0,218.0,152.0,166.0,424.0,650.0,780.0,686.0,516.0,12.1009,30.3572,47.1954,63.8806,65.3846,45.6986,177.9228,379.634,666.6510000000002,880.913,1238.828,893.8196,6685.0,6716.0,7786.0,6538.0,3860.0,1694.0,30.0,60.0,106.0,146.0,218.0,152.0,166.0,424.0,650.0,780.0,686.0,516.0,12.1009,30.3572,47.1954,63.8806,65.3846,45.6986,177.9228,379.634,666.6510000000002,880.913,1238.828,893.8196,6685.0,6716.0,7786.0,6538.0,3860.0,1694.0,30.0,60.0,106.0,146.0,218.0,152.0,166.0,424.0,650.0,780.0,686.0,516.0,12.1009,30.3572,47.1954,63.8806,65.3846,45.6986,0.8925,6.3,[Ir]([n+]1ccncc1)([N+](C)(C)C)(C#[N+][H])(S)[H],ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1
171.3188,346.848,621.1012,828.8218,1199.7876,688.1262,6649.0,7056.0,7780.0,6194.0,2628.0,1276.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.3959,29.834,47.0364,57.232,55.7392,36.2384,171.3188,346.848,621.1012,828.8218,1199.7876,688.1262,6649.0,7056.0,7780.0,6194.0,2628.0,1276.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.3959,29.834,47.0364,57.232,55.7392,36.2384,171.3188,346.848,621.1012,828.8218,1199.7876,688.1262,6649.0,7056.0,7780.0,6194.0,2628.0,1276.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.3959,29.834,47.0364,57.232,55.7392,36.2384,0.9901,18.1,[Ir]([P+](C)(C)C)(n1ccnc1)(C#[N+][H])(F)[H],ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1
243.4372,501.7264,870.7418,1247.5686,1735.9904,2193.7064,6895.0,7330.0,10962.0,10038.0,7340.0,4112.0,40.0,80.0,146.0,208.0,284.0,360.0,226.0,586.0,880.0,1182.0,1320.0,1118.0,15.7131,40.3104,65.436,88.4488,105.831,105.5498,243.4372,501.7264,870.7418,1247.5686,1735.9904,2193.7064,6895.0,7330.0,10962.0,10038.0,7340.0,4112.0,40.0,80.0,146.0,208.0,284.0,360.0,226.0,586.0,880.0,1182.0,1320.0,1118.0,15.7131,40.3104,65.436,88.4488,105.831,105.5498,243.4372,501.7264,870.7418,1247.5686,1735.9904,2193.7064,6895.0,7330.0,10962.0,10038.0,7340.0,4112.0,40.0,80.0,146.0,208.0,284.0,360.0,226.0,586.0,880.0,1182.0,1320.0,1118.0,15.7131,40.3104,65.436,88.4488,105.831,105.5498,0.8390000000000001,7.7,[Ir]([n+]1ccncc1)([P+](CC)(CC)CC)(C#[N+][H])([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
236.6965,496.212,890.1508,1149.2334,1562.985,1901.069,7045.0,8752.0,9058.0,10656.0,7798.0,3764.0,41.0,82.0,152.0,198.0,266.0,328.0,234.0,590.0,848.0,1104.0,1216.0,1120.0,15.9316,41.0874,64.8882,84.8482,101.4228,97.0152,236.6965,496.212,890.1508,1149.2334,1562.985,1901.069,7045.0,8752.0,9058.0,10656.0,7798.0,3764.0,41.0,82.0,152.0,198.0,266.0,328.0,234.0,590.0,848.0,1104.0,1216.0,1120.0,15.9316,41.0874,64.8882,84.8482,101.4228,97.0152,236.6965,496.212,890.1508,1149.2334,1562.985,1901.069,7045.0,8752.0,9058.0,10656.0,7798.0,3764.0,41.0,82.0,152.0,198.0,266.0,328.0,234.0,590.0,848.0,1104.0,1216.0,1120.0,15.9316,41.0874,64.8882,84.8482,101.4228,97.0152,0.9063,9.6,[Ir]([n+]1ccncc1)([P+](CC)(CC)CC)(C#[N+]C)([Cl])[H],ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_chloride_1_smi1_1_s_1
174.3495,365.017,663.2938,872.9546,1215.8294,789.6622,6471.0,5396.0,7522.0,5750.0,2412.0,1276.0,28.0,56.0,102.0,140.0,202.0,128.0,158.0,410.0,634.0,708.0,586.0,404.0,10.834,27.5616,43.8546,56.832,55.6582,36.8732,174.3495,365.017,663.2938,872.9546,1215.8294,789.6622,6471.0,5396.0,7522.0,5750.0,2412.0,1276.0,28.0,56.0,102.0,140.0,202.0,128.0,158.0,410.0,634.0,708.0,586.0,404.0,10.834,27.5616,43.8546,56.832,55.6582,36.8732,174.3495,365.017,663.2938,872.9546,1215.8294,789.6622,6471.0,5396.0,7522.0,5750.0,2412.0,1276.0,28.0,56.0,102.0,140.0,202.0,128.0,158.0,410.0,634.0,708.0,586.0,404.0,10.834,27.5616,43.8546,56.832,55.6582,36.8732,0.9847,20.1,[Ir](n1ccnc1)([N+](C)(C)C)(C#[O+])(O)[H],ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1
198.162,427.155,714.6174,894.8962,1096.3994,1153.99,6777.0,7038.0,7832.0,8848.0,5668.0,2688.0,33.0,68.0,116.0,146.0,180.0,192.0,184.0,462.0,674.0,808.0,818.0,704.0,13.9332,35.9194,54.5864,65.6228,71.3636,62.7976,198.162,427.155,714.6174,894.8962,1096.3994,1153.99,6777.0,7038.0,7832.0,8848.0,5668.0,2688.0,33.0,68.0,116.0,146.0,180.0,192.0,184.0,462.0,674.0,808.0,818.0,704.0,13.9332,35.9194,54.5864,65.6228,71.3636,62.7976,198.162,427.155,714.6174,894.8962,1096.3994,1153.99,6777.0,7038.0,7832.0,8848.0,5668.0,2688.0,33.0,68.0,116.0,146.0,180.0,192.0,184.0,462.0,674.0,808.0,818.0,704.0,13.9332,35.9194,54.5864,65.6228,71.3636,62.7976,1.0136,17.5,[Ir]([C-]1N(C)C=CN(C)1)([p+]1ccccc1)(C#[N+][H])(O)[H],ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1
217.5659,464.206,860.6712,1117.5946,1601.3264,1470.216,6557.0,5240.0,8876.0,7872.0,4732.0,2616.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,13.4941,34.685,55.992,76.568,86.71700000000001,73.1976,217.5659,464.206,860.6712,1117.5946,1601.3264,1470.216,6557.0,5240.0,8876.0,7872.0,4732.0,2616.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,13.4941,34.685,55.992,76.568,86.71700000000001,73.1976,217.5659,464.206,860.6712,1117.5946,1601.3264,1470.216,6557.0,5240.0,8876.0,7872.0,4732.0,2616.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,13.4941,34.685,55.992,76.568,86.71700000000001,73.1976,0.9043,12.0,[Ir]([N+](C)(C)C)([C-]1N(C)CCN(C)1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1
267.0517,551.1174,984.4526,1362.0276,1955.9516,2487.068,6949.0,7318.0,11616.0,11700.0,8130.0,5036.0,44.0,88.0,166.0,226.0,316.0,406.0,254.0,656.0,984.0,1324.0,1522.0,1342.0,16.6871,43.1828,71.1012,96.0926,119.9096,121.5058,267.0517,551.1174,984.4526,1362.0276,1955.9516,2487.068,6949.0,7318.0,11616.0,11700.0,8130.0,5036.0,44.0,88.0,166.0,226.0,316.0,406.0,254.0,656.0,984.0,1324.0,1522.0,1342.0,16.6871,43.1828,71.1012,96.0926,119.9096,121.5058,267.0517,551.1174,984.4526,1362.0276,1955.9516,2487.068,6949.0,7318.0,11616.0,11700.0,8130.0,5036.0,44.0,88.0,166.0,226.0,316.0,406.0,254.0,656.0,984.0,1324.0,1522.0,1342.0,16.6871,43.1828,71.1012,96.0926,119.9096,121.5058,0.9374,9.7,[Ir]([P+](CC)(CC)CC)([C-]1N(C)C=CN(C)1)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1
313.8927,693.8989999999999,1130.971,1528.2508,1844.733,2435.277,7609.0,11122.0,11794.0,15316.0,16334.0,13170.0,55.0,116.0,194.0,268.0,320.0,418.0,310.0,796.0,1194.0,1520.0,1810.0,2134.0,23.972,62.147,97.5164,126.2052,152.9474,182.3406,313.8927,693.8989999999999,1130.971,1528.2508,1844.733,2435.277,7609.0,11122.0,11794.0,15316.0,16334.0,13170.0,55.0,116.0,194.0,268.0,320.0,418.0,310.0,796.0,1194.0,1520.0,1810.0,2134.0,23.972,62.147,97.5164,126.2052,152.9474,182.3406,313.8927,693.8989999999999,1130.971,1528.2508,1844.733,2435.277,7609.0,11122.0,11794.0,15316.0,16334.0,13170.0,55.0,116.0,194.0,268.0,320.0,418.0,310.0,796.0,1194.0,1520.0,1810.0,2134.0,23.972,62.147,97.5164,126.2052,152.9474,182.3406,0.9202,8.4,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([p+]1ccccc1)(C#[N+]C)(S)[H],ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
178.4637,365.146,635.577,923.8038,1267.64,850.997,7535.0,10394.0,9200.0,6940.0,4084.0,2060.0,30.0,60.0,108.0,152.0,216.0,142.0,168.0,434.0,664.0,776.0,648.0,472.0,12.4958,32.7792,51.7444,64.2704,63.0784,43.995,178.4637,365.146,635.577,923.8038,1267.64,850.997,7535.0,10394.0,9200.0,6940.0,4084.0,2060.0,30.0,60.0,108.0,152.0,216.0,142.0,168.0,434.0,664.0,776.0,648.0,472.0,12.4958,32.7792,51.7444,64.2704,63.0784,43.995,178.4637,365.146,635.577,923.8038,1267.64,850.997,7535.0,10394.0,9200.0,6940.0,4084.0,2060.0,30.0,60.0,108.0,152.0,216.0,142.0,168.0,434.0,664.0,776.0,648.0,472.0,12.4958,32.7792,51.7444,64.2704,63.0784,43.995,0.9926,17.9,[Ir]([As+](C)(C)C)([n+]1ccccc1)(C#[O+])(O)[H],ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1
221.7762,446.508,804.5210000000002,1143.2178,1531.305,1730.5279999999998,6977.0,8824.0,9344.0,9722.0,6572.0,3188.0,38.0,76.0,142.0,198.0,258.0,296.0,218.0,564.0,832.0,1060.0,1098.0,896.0,15.1508,39.8606,63.9578,82.9052,93.7274,84.272,221.7762,446.508,804.5210000000002,1143.2178,1531.305,1730.5279999999998,6977.0,8824.0,9344.0,9722.0,6572.0,3188.0,38.0,76.0,142.0,198.0,258.0,296.0,218.0,564.0,832.0,1060.0,1098.0,896.0,15.1508,39.8606,63.9578,82.9052,93.7274,84.272,221.7762,446.508,804.5210000000002,1143.2178,1531.305,1730.5279999999998,6977.0,8824.0,9344.0,9722.0,6572.0,3188.0,38.0,76.0,142.0,198.0,258.0,296.0,218.0,564.0,832.0,1060.0,1098.0,896.0,15.1508,39.8606,63.9578,82.9052,93.7274,84.272,0.9874,18.7,[Ir]([P+](CC)(CC)CC)([p+]1ccccc1)(C#[O+])(F)[H],ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_fluoride_1_smi1_1_s_1
179.54,344.005,642.6566,984.743,1609.497,878.328,7659.0,11896.0,10772.0,7012.0,2772.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.253,33.1568,54.9732,71.2336,71.9628,40.4928,179.54,344.005,642.6566,984.743,1609.497,878.328,7659.0,11896.0,10772.0,7012.0,2772.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.253,33.1568,54.9732,71.2336,71.9628,40.4928,179.54,344.005,642.6566,984.743,1609.497,878.328,7659.0,11896.0,10772.0,7012.0,2772.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.253,33.1568,54.9732,71.2336,71.9628,40.4928,0.9776,15.2,[Ir]([P+](C)(C)C)([As+](C)(C)C)(C#[O+])(F)[H],ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1
166.9684,360.752,574.3094,729.1574,827.6702,787.3302,6709.0,6738.0,7918.0,7276.0,4144.0,2162.0,28.0,58.0,94.0,124.0,140.0,130.0,152.0,386.0,568.0,620.0,582.0,502.0,12.8527,32.5856,49.0142,57.3374,56.3266,47.4582,166.9684,360.752,574.3094,729.1574,827.6702,787.3302,6709.0,6738.0,7918.0,7276.0,4144.0,2162.0,28.0,58.0,94.0,124.0,140.0,130.0,152.0,386.0,568.0,620.0,582.0,502.0,12.8527,32.5856,49.0142,57.3374,56.3266,47.4582,166.9684,360.752,574.3094,729.1574,827.6702,787.3302,6709.0,6738.0,7918.0,7276.0,4144.0,2162.0,28.0,58.0,94.0,124.0,140.0,130.0,152.0,386.0,568.0,620.0,582.0,502.0,12.8527,32.5856,49.0142,57.3374,56.3266,47.4582,1.0434,14.0,[Ir](n1ccnc1)([p+]1ccccc1)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
168.9094,339.406,575.3652,752.5694,973.76,686.215,9415.0,5630.0,7546.0,5742.0,3072.0,1470.0,29.0,56.0,98.0,132.0,178.0,110.0,154.0,390.0,576.0,646.0,532.0,416.0,15.6471,28.6574,43.9876,56.0222,51.695,36.2498,168.9094,339.406,575.3652,752.5694,973.76,686.215,9415.0,5630.0,7546.0,5742.0,3072.0,1470.0,29.0,56.0,98.0,132.0,178.0,110.0,154.0,390.0,576.0,646.0,532.0,416.0,15.6471,28.6574,43.9876,56.0222,51.695,36.2498,168.9094,339.406,575.3652,752.5694,973.76,686.215,9415.0,5630.0,7546.0,5742.0,3072.0,1470.0,29.0,56.0,98.0,132.0,178.0,110.0,154.0,390.0,576.0,646.0,532.0,416.0,15.6471,28.6574,43.9876,56.0222,51.695,36.2498,0.8391,8.5,[Ir]([N+](C)(C)C)([p+]1ccccc1)(C#[O+])([I])[H],ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1
188.3876,386.2484,631.7838,886.8974,956.6444,933.299,6851.0,7088.0,9840.0,7768.0,5716.0,3132.0,29.0,60.0,100.0,140.0,148.0,140.0,160.0,412.0,600.0,676.0,612.0,496.0,13.752,34.2114,53.074,64.12,62.2186,54.0222,188.3876,386.2484,631.7838,886.8974,956.6444,933.299,6851.0,7088.0,9840.0,7768.0,5716.0,3132.0,29.0,60.0,100.0,140.0,148.0,140.0,160.0,412.0,600.0,676.0,612.0,496.0,13.752,34.2114,53.074,64.12,62.2186,54.0222,188.3876,386.2484,631.7838,886.8974,956.6444,933.299,6851.0,7088.0,9840.0,7768.0,5716.0,3132.0,29.0,60.0,100.0,140.0,148.0,140.0,160.0,412.0,600.0,676.0,612.0,496.0,13.752,34.2114,53.074,64.12,62.2186,54.0222,0.9717,13.8,[Ir]([p+]1ccccc1)([n+]1ccccc1)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1
257.9585,564.064,1007.1728,1157.175,1516.8196,1893.885,6969.0,5852.0,8924.0,13594.0,7770.0,5140.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,17.0118,42.6314,65.2154,82.1446,102.616,103.7646,257.9585,564.064,1007.1728,1157.175,1516.8196,1893.885,6969.0,5852.0,8924.0,13594.0,7770.0,5140.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,17.0118,42.6314,65.2154,82.1446,102.616,103.7646,257.9585,564.064,1007.1728,1157.175,1516.8196,1893.885,6969.0,5852.0,8924.0,13594.0,7770.0,5140.0,43.0,88.0,160.0,184.0,248.0,312.0,248.0,612.0,884.0,1120.0,1260.0,1214.0,17.0118,42.6314,65.2154,82.1446,102.616,103.7646,0.9776,13.6,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+]C)(N=C=S)[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
